'Elapsed time','V5','V2'
8.558,0.115,-1.130
8.561,0.110,-1.320
8.564,0.145,-1.465
8.567,0.160,-1.585
8.569,0.150,-1.705
8.572,0.130,-1.865
8.575,0.125,-2.045
8.578,0.120,-2.225
8.581,0.145,-2.400
8.583,0.165,-2.560
8.586,0.150,-2.680
8.589,0.140,-2.790
8.592,0.100,-2.905
8.594,0.080,-2.980
8.597,0.080,-3.055
8.600,0.055,-3.105
8.603,0.000,-3.140
8.606,-0.015,-3.185
8.608,-0.080,-3.220
8.611,-0.135,-3.240
8.614,-0.210,-3.235
8.617,-0.280,-3.255
8.619,-0.370,-3.255
8.622,-0.415,-3.265
8.625,-0.410,-3.265
8.628,-0.385,-3.250
8.631,-0.350,-3.205
8.633,-0.330,-3.150
8.636,-0.345,-3.080
8.639,-0.370,-2.985
8.642,-0.405,-2.860
8.644,-0.420,-2.700
8.647,-0.425,-2.545
8.650,-0.410,-2.330
8.653,-0.395,-2.120
8.656,-0.355,-1.910
8.658,-0.340,-1.680
8.661,-0.315,-1.430
8.664,-0.280,-1.180
8.667,-0.275,-0.955
8.669,-0.305,-0.755
8.672,-0.320,-0.560
8.675,-0.340,-0.360
8.678,-0.350,-0.160
8.681,-0.345,0.020
8.683,-0.320,0.180
8.686,-0.330,0.325
8.689,-0.320,0.430
8.692,-0.320,0.545
8.694,-0.310,0.620
8.697,-0.285,0.700
8.700,-0.275,0.745
8.703,-0.265,0.795
8.706,-0.275,0.820
8.708,-0.265,0.865
8.711,-0.260,0.925
8.714,-0.255,0.965
8.717,-0.240,0.995
8.719,-0.245,1.030
8.722,-0.250,1.055
8.725,-0.235,1.080
8.728,-0.245,1.125
8.731,-0.230,1.170
8.733,-0.210,1.215
8.736,-0.205,1.245
8.739,-0.215,1.275
8.742,-0.220,1.300
8.744,-0.215,1.360
8.747,-0.210,1.400
8.750,-0.210,1.435
8.753,-0.200,1.475
8.756,-0.200,1.500
8.758,-0.205,1.530
8.761,-0.200,1.585
8.764,-0.205,1.640
8.767,-0.185,1.675
8.769,-0.175,1.690
8.772,-0.170,1.720
8.775,-0.160,1.745
8.778,-0.160,1.785
8.781,-0.135,1.815
8.783,-0.120,1.845
8.786,-0.125,1.870
8.789,-0.140,1.880
8.792,-0.140,1.885
8.794,-0.130,1.915
8.797,-0.110,1.935
8.800,-0.110,1.955
8.803,-0.105,1.950
8.806,-0.100,1.940
8.808,-0.100,1.950
8.811,-0.105,1.945
8.814,-0.090,1.955
8.817,-0.065,1.930
8.819,-0.075,1.915
8.822,-0.060,1.880
8.825,-0.065,1.850
8.828,-0.070,1.825
8.831,-0.050,1.790
8.833,-0.040,1.745
8.836,-0.050,1.700
8.839,-0.040,1.645
8.842,-0.050,1.595
8.844,-0.050,1.545
8.847,-0.035,1.495
8.850,-0.030,1.445
8.853,-0.035,1.365
8.856,-0.060,1.305
8.858,-0.065,1.220
8.861,-0.065,1.160
8.864,-0.060,1.100
8.867,-0.040,1.040
8.869,-0.060,0.960
8.872,-0.070,0.880
8.875,-0.075,0.810
8.878,-0.100,0.750
8.881,-0.100,0.710
8.883,-0.100,0.655
8.886,-0.115,0.580
8.889,-0.120,0.530
8.892,-0.135,0.460
8.894,-0.145,0.420
8.897,-0.135,0.375
8.900,-0.135,0.325
8.903,-0.145,0.295
8.906,-0.160,0.250
8.908,-0.165,0.205
8.911,-0.165,0.195
8.914,-0.165,0.165
8.917,-0.170,0.145
8.919,-0.160,0.115
8.922,-0.195,0.090
8.925,-0.180,0.065
8.928,-0.200,0.065
8.931,-0.195,0.055
8.933,-0.190,0.035
8.936,-0.200,0.000
8.939,-0.215,0.000
8.942,-0.220,-0.015
8.944,-0.225,-0.025
8.947,-0.220,-0.025
8.950,-0.205,-0.025
8.953,-0.205,-0.030
8.956,-0.205,-0.055
8.958,-0.220,-0.065
8.961,-0.220,-0.070
8.964,-0.220,-0.045
8.967,-0.200,-0.060
8.969,-0.210,-0.065
8.972,-0.215,-0.075
8.975,-0.220,-0.075
8.978,-0.220,-0.070
8.981,-0.220,-0.050
8.983,-0.210,-0.055
8.986,-0.210,-0.060
8.989,-0.230,-0.060
8.992,-0.235,-0.080
8.994,-0.235,-0.055
8.997,-0.225,-0.055
9.000,-0.220,-0.055
9.003,-0.220,-0.050
9.006,-0.225,-0.060
9.008,-0.245,-0.050
9.011,-0.245,-0.050
9.014,-0.235,-0.040
9.017,-0.235,-0.045
9.019,-0.220,-0.030
9.022,-0.225,-0.055
9.025,-0.220,-0.055
9.028,-0.235,-0.045
9.031,-0.225,-0.025
9.033,-0.220,-0.025
9.036,-0.245,-0.035
9.039,-0.240,-0.040
9.042,-0.255,-0.055
9.044,-0.260,-0.055
9.047,-0.250,-0.035
9.050,-0.230,-0.030
9.053,-0.225,-0.040
9.056,-0.250,-0.045
9.058,-0.255,-0.055
9.061,-0.245,-0.050
9.064,-0.230,-0.040
9.067,-0.225,-0.035
9.069,-0.235,-0.045
9.072,-0.245,-0.055
9.075,-0.250,-0.070
9.078,-0.255,-0.060
9.081,-0.260,-0.055
9.083,-0.245,-0.055
9.086,-0.250,-0.070
9.089,-0.260,-0.090
9.092,-0.290,-0.090
9.094,-0.285,-0.085
9.097,-0.275,-0.075
9.100,-0.265,-0.080
9.103,-0.275,-0.090
9.106,-0.280,-0.100
9.108,-0.285,-0.110
9.111,-0.285,-0.110
9.114,-0.280,-0.105
9.117,-0.265,-0.110
9.119,-0.270,-0.120
9.122,-0.280,-0.135
9.125,-0.300,-0.140
9.128,-0.305,-0.135
9.131,-0.300,-0.125
9.133,-0.295,-0.140
9.136,-0.285,-0.145
9.139,-0.285,-0.155
9.142,-0.290,-0.170
9.144,-0.295,-0.155
9.147,-0.300,-0.160
9.150,-0.290,-0.155
9.153,-0.295,-0.160
9.156,-0.310,-0.175
9.158,-0.305,-0.170
9.161,-0.325,-0.170
9.164,-0.310,-0.175
9.167,-0.290,-0.175
9.169,-0.305,-0.175
9.172,-0.310,-0.195
9.175,-0.325,-0.200
9.178,-0.330,-0.180
9.181,-0.315,-0.185
9.183,-0.300,-0.185
9.186,-0.300,-0.195
9.189,-0.315,-0.215
9.192,-0.320,-0.210
9.194,-0.330,-0.190
9.197,-0.320,-0.190
9.200,-0.305,-0.205
9.203,-0.305,-0.200
9.206,-0.325,-0.220
9.208,-0.325,-0.230
9.211,-0.325,-0.215
9.214,-0.320,-0.195
9.217,-0.310,-0.205
9.219,-0.315,-0.210
9.222,-0.320,-0.230
9.225,-0.320,-0.235
9.228,-0.335,-0.220
9.231,-0.325,-0.210
9.233,-0.320,-0.215
9.236,-0.325,-0.210
9.239,-0.330,-0.220
9.242,-0.340,-0.235
9.244,-0.335,-0.220
9.247,-0.335,-0.215
9.250,-0.325,-0.215
9.253,-0.320,-0.215
9.256,-0.340,-0.235
9.258,-0.350,-0.240
9.261,-0.350,-0.225
9.264,-0.345,-0.215
9.267,-0.335,-0.220
9.269,-0.350,-0.215
9.272,-0.350,-0.235
9.275,-0.355,-0.240
9.278,-0.355,-0.235
9.281,-0.355,-0.210
9.283,-0.335,-0.225
9.286,-0.350,-0.215
9.289,-0.350,-0.230
9.292,-0.365,-0.225
9.294,-0.360,-0.225
9.297,-0.355,-0.215
9.300,-0.345,-0.215
9.303,-0.345,-0.220
9.306,-0.355,-0.220
9.308,-0.355,-0.220
9.311,-0.355,-0.210
9.314,-0.345,-0.190
9.317,-0.325,-0.185
9.319,-0.325,-0.185
9.322,-0.335,-0.175
9.325,-0.345,-0.175
9.328,-0.335,-0.160
9.331,-0.335,-0.145
9.333,-0.310,-0.145
9.336,-0.330,-0.145
9.339,-0.325,-0.155
9.342,-0.315,-0.140
9.344,-0.305,-0.085
9.347,-0.290,0.080
9.350,-0.240,0.415
9.353,-0.225,0.745
9.356,-0.185,0.745
9.358,-0.100,0.515
9.361,0.110,0.310
9.364,0.475,0.245
9.367,0.760,0.200
9.369,0.730,0.125
9.372,0.445,0.045
9.375,0.180,-0.020
9.378,0.080,-0.110
9.381,0.085,-0.220
9.383,0.110,-0.365
9.386,0.110,-0.540
9.389,0.100,-0.730
9.392,0.100,-0.915
9.394,0.100,-1.125
9.397,0.115,-1.285
9.400,0.130,-1.425
9.403,0.130,-1.580
9.406,0.090,-1.730
9.408,0.060,-1.890
9.411,0.040,-2.050
9.414,0.055,-2.235
9.417,0.045,-2.440
9.419,0.050,-2.620
9.422,0.030,-2.740
9.425,-0.005,-2.835
9.428,-0.030,-2.940
9.431,-0.065,-3.025
9.433,-0.075,-3.095
9.436,-0.140,-3.145
9.439,-0.200,-3.185
9.442,-0.235,-3.225
9.444,-0.280,-3.245
9.447,-0.325,-3.235
9.450,-0.375,-3.240
9.453,-0.450,-3.255
9.456,-0.525,-3.270
9.458,-0.580,-3.270
9.461,-0.570,-3.250
9.464,-0.530,-3.235
9.467,-0.470,-3.205
9.469,-0.440,-3.190
9.472,-0.425,-3.150
9.475,-0.415,-3.075
9.478,-0.425,-2.960
9.481,-0.440,-2.840
9.483,-0.440,-2.730
9.486,-0.450,-2.565
9.489,-0.465,-2.415
9.492,-0.465,-2.220
9.494,-0.440,-2.015
9.497,-0.410,-1.800
9.500,-0.370,-1.580
9.503,-0.350,-1.325
9.506,-0.355,-1.115
9.508,-0.385,-0.905
9.511,-0.400,-0.685
9.514,-0.410,-0.480
9.517,-0.405,-0.295
9.519,-0.415,-0.115
9.522,-0.435,0.035
9.525,-0.450,0.195
9.528,-0.450,0.335
9.531,-0.440,0.475
9.533,-0.430,0.565
9.536,-0.435,0.635
9.539,-0.430,0.700
9.542,-0.440,0.740
9.544,-0.420,0.795
9.547,-0.410,0.850
9.550,-0.395,0.890
9.553,-0.390,0.940
9.556,-0.395,0.950
9.558,-0.400,0.995
9.561,-0.395,1.045
9.564,-0.375,1.090
9.567,-0.375,1.105
9.569,-0.375,1.135
9.572,-0.380,1.165
9.575,-0.375,1.180
9.578,-0.370,1.235
9.581,-0.360,1.270
9.583,-0.340,1.305
9.586,-0.355,1.330
9.589,-0.360,1.355
9.592,-0.370,1.385
9.594,-0.345,1.425
9.597,-0.345,1.480
9.600,-0.330,1.495
9.603,-0.335,1.530
9.606,-0.330,1.540
9.608,-0.340,1.565
9.611,-0.330,1.610
9.614,-0.340,1.645
9.617,-0.330,1.685
9.619,-0.320,1.705
9.622,-0.310,1.730
9.625,-0.325,1.745
9.628,-0.325,1.790
9.631,-0.305,1.825
9.633,-0.290,1.850
9.636,-0.290,1.875
9.639,-0.295,1.875
9.642,-0.300,1.910
9.644,-0.295,1.935
9.647,-0.290,1.955
9.650,-0.260,1.970
9.653,-0.265,1.975
9.656,-0.275,1.975
9.658,-0.275,1.975
9.661,-0.275,1.990
9.664,-0.255,1.995
9.667,-0.230,1.995
9.669,-0.245,1.990
9.672,-0.250,1.970
9.675,-0.250,1.945
9.678,-0.240,1.930
9.681,-0.230,1.920
9.683,-0.225,1.890
9.686,-0.225,1.855
9.689,-0.235,1.810
9.692,-0.225,1.765
9.694,-0.210,1.730
9.697,-0.210,1.695
9.700,-0.205,1.655
9.703,-0.200,1.595
9.706,-0.205,1.525
9.708,-0.215,1.465
9.711,-0.205,1.425
9.714,-0.195,1.355
9.717,-0.200,1.305
9.719,-0.205,1.230
9.722,-0.210,1.155
9.725,-0.215,1.095
9.728,-0.230,1.055
9.731,-0.210,1.000
9.733,-0.195,0.955
9.736,-0.210,0.895
9.739,-0.225,0.820
9.742,-0.225,0.760
9.744,-0.225,0.705
9.747,-0.230,0.660
9.750,-0.235,0.605
9.753,-0.240,0.555
9.756,-0.245,0.490
9.758,-0.255,0.440
9.761,-0.255,0.415
9.764,-0.255,0.385
9.767,-0.250,0.350
9.769,-0.255,0.300
9.772,-0.270,0.260
9.775,-0.290,0.215
9.778,-0.285,0.195
9.781,-0.285,0.185
9.783,-0.280,0.155
9.786,-0.295,0.120
9.789,-0.300,0.085
9.792,-0.315,0.065
9.794,-0.325,0.055
9.797,-0.310,0.050
9.800,-0.300,0.030
9.803,-0.300,0.015
9.806,-0.310,-0.010
9.808,-0.330,-0.015
9.811,-0.330,-0.025
9.814,-0.320,-0.025
9.817,-0.325,-0.030
9.819,-0.315,-0.040
9.822,-0.325,-0.060
9.825,-0.335,-0.075
9.828,-0.340,-0.070
9.831,-0.335,-0.060
9.833,-0.325,-0.075
9.836,-0.325,-0.075
9.839,-0.325,-0.075
9.842,-0.340,-0.095
9.844,-0.340,-0.075
9.847,-0.340,-0.060
9.850,-0.330,-0.070
9.853,-0.330,-0.065
9.856,-0.335,-0.075
9.858,-0.335,-0.070
9.861,-0.340,-0.065
9.864,-0.335,-0.060
9.867,-0.335,-0.055
9.869,-0.330,-0.055
9.872,-0.335,-0.060
9.875,-0.335,-0.070
9.878,-0.345,-0.060
9.881,-0.340,-0.030
9.883,-0.320,-0.040
9.886,-0.310,-0.045
9.889,-0.330,-0.045
9.892,-0.350,-0.060
9.894,-0.340,-0.035
9.897,-0.330,-0.025
9.900,-0.335,-0.030
9.903,-0.315,-0.025
9.906,-0.320,-0.025
9.908,-0.335,-0.040
9.911,-0.330,-0.020
9.914,-0.330,-0.010
9.917,-0.325,-0.025
9.919,-0.320,-0.035
9.922,-0.330,-0.030
9.925,-0.330,-0.030
9.928,-0.345,-0.025
9.931,-0.335,-0.015
9.933,-0.330,-0.030
9.936,-0.335,-0.040
9.939,-0.340,-0.040
9.942,-0.340,-0.050
9.944,-0.340,-0.040
9.947,-0.350,-0.035
9.950,-0.340,-0.040
9.953,-0.340,-0.045
9.956,-0.350,-0.065
9.958,-0.355,-0.070
9.961,-0.345,-0.085
9.964,-0.340,-0.060
9.967,-0.335,-0.070
9.969,-0.350,-0.085
9.972,-0.355,-0.100
9.975,-0.355,-0.105
9.978,-0.380,-0.105
9.981,-0.370,-0.105
9.983,-0.355,-0.095
9.986,-0.350,-0.115
9.989,-0.370,-0.115
9.992,-0.370,-0.135
9.994,-0.360,-0.115
9.997,-0.360,-0.125
10.000,-0.355,-0.135
10.003,-0.355,-0.135
10.006,-0.360,-0.155
10.008,-0.375,-0.175
10.011,-0.370,-0.160
10.014,-0.365,-0.150
10.017,-0.355,-0.160
10.019,-0.365,-0.155
10.022,-0.380,-0.170
10.025,-0.395,-0.175
10.028,-0.380,-0.170
10.031,-0.380,-0.170
10.033,-0.380,-0.170
10.036,-0.375,-0.180
10.039,-0.380,-0.185
10.042,-0.395,-0.190
10.044,-0.395,-0.190
10.047,-0.390,-0.180
10.050,-0.370,-0.190
10.053,-0.375,-0.195
10.056,-0.385,-0.210
10.058,-0.395,-0.210
10.061,-0.395,-0.190
10.064,-0.385,-0.200
10.067,-0.375,-0.195
10.069,-0.375,-0.195
10.072,-0.375,-0.210
10.075,-0.405,-0.220
10.078,-0.395,-0.210
10.081,-0.385,-0.195
10.083,-0.375,-0.215
10.086,-0.380,-0.215
10.089,-0.380,-0.225
10.092,-0.395,-0.225
10.094,-0.405,-0.215
10.097,-0.395,-0.210
10.100,-0.385,-0.225
10.103,-0.380,-0.215
10.106,-0.395,-0.230
10.108,-0.400,-0.230
10.111,-0.405,-0.240
10.114,-0.400,-0.210
10.117,-0.385,-0.210
10.119,-0.395,-0.220
10.122,-0.395,-0.245
10.125,-0.410,-0.230
10.128,-0.405,-0.235
10.131,-0.405,-0.225
10.133,-0.400,-0.225
10.136,-0.395,-0.230
10.139,-0.400,-0.245
10.142,-0.395,-0.240
10.144,-0.400,-0.225
10.147,-0.385,-0.210
10.150,-0.370,-0.225
10.153,-0.380,-0.230
10.156,-0.385,-0.235
10.158,-0.395,-0.235
10.161,-0.400,-0.225
10.164,-0.400,-0.230
10.167,-0.390,-0.220
10.169,-0.380,-0.220
10.172,-0.400,-0.235
10.175,-0.395,-0.240
10.178,-0.390,-0.235
10.181,-0.375,-0.230
10.183,-0.385,-0.225
10.186,-0.390,-0.230
10.189,-0.385,-0.235
10.192,-0.400,-0.245
10.194,-0.385,-0.230
10.197,-0.380,-0.215
10.200,-0.370,-0.225
10.203,-0.385,-0.225
10.206,-0.385,-0.240
10.208,-0.400,-0.240
10.211,-0.390,-0.230
10.214,-0.380,-0.220
10.217,-0.370,-0.210
10.219,-0.370,-0.200
10.222,-0.375,-0.215
10.225,-0.380,-0.195
10.228,-0.360,-0.140
10.231,-0.350,-0.010
10.233,-0.320,0.285
10.236,-0.305,0.665
10.239,-0.275,0.835
10.242,-0.225,0.675
10.244,-0.095,0.415
10.247,0.210,0.285
10.250,0.585,0.220
10.253,0.710,0.150
10.256,0.525,0.080
10.258,0.220,0.010
10.261,0.050,-0.060
10.264,0.035,-0.135
10.267,0.050,-0.255
10.269,0.045,-0.400
10.272,0.025,-0.555
10.275,0.015,-0.720
10.278,0.015,-0.910
10.281,0.015,-1.100
10.283,0.025,-1.280
10.286,0.030,-1.425
10.289,0.010,-1.575
10.292,-0.010,-1.710
10.294,-0.025,-1.855
10.297,-0.040,-2.005
10.300,-0.020,-2.200
10.303,-0.025,-2.415
10.306,-0.030,-2.590
10.308,-0.050,-2.710
10.311,-0.075,-2.810
10.314,-0.085,-2.895
10.317,-0.105,-2.980
10.319,-0.135,-3.075
10.322,-0.190,-3.160
10.325,-0.255,-3.210
10.328,-0.325,-3.235
10.331,-0.400,-3.235
10.333,-0.440,-3.260
10.336,-0.500,-3.275
10.339,-0.580,-3.290
10.342,-0.670,-3.290
10.344,-0.720,-3.300
10.347,-0.700,-3.280
10.350,-0.650,-3.270
10.353,-0.595,-3.265
10.356,-0.565,-3.260
10.358,-0.525,-3.240
10.361,-0.500,-3.185
10.364,-0.500,-3.100
10.367,-0.490,-3.000
10.369,-0.505,-2.875
10.372,-0.510,-2.720
10.375,-0.520,-2.525
10.378,-0.500,-2.305
10.381,-0.480,-2.050
10.383,-0.435,-1.790
10.386,-0.390,-1.530
10.389,-0.375,-1.285
10.392,-0.380,-1.035
10.394,-0.395,-0.800
10.397,-0.400,-0.585
10.400,-0.410,-0.375
10.403,-0.430,-0.165
10.406,-0.440,0.000
10.408,-0.450,0.175
10.411,-0.445,0.355
10.414,-0.445,0.495
10.417,-0.430,0.580
10.419,-0.440,0.650
10.422,-0.440,0.710
10.425,-0.445,0.755
10.428,-0.445,0.805
10.431,-0.440,0.845
10.433,-0.430,0.880
10.436,-0.420,0.915
10.439,-0.430,0.935
10.442,-0.430,0.970
10.444,-0.430,1.005
10.447,-0.415,1.050
10.450,-0.420,1.080
10.453,-0.420,1.100
10.456,-0.420,1.120
10.458,-0.430,1.145
10.461,-0.410,1.180
10.464,-0.425,1.220
10.467,-0.400,1.245
10.469,-0.400,1.270
10.472,-0.405,1.280
10.475,-0.415,1.315
10.478,-0.415,1.360
10.481,-0.405,1.390
10.483,-0.390,1.430
10.486,-0.405,1.460
10.489,-0.405,1.485
10.492,-0.400,1.515
10.494,-0.390,1.550
10.497,-0.375,1.595
10.500,-0.370,1.620
10.503,-0.355,1.660
10.506,-0.365,1.690
10.508,-0.375,1.720
10.511,-0.375,1.765
10.514,-0.345,1.800
10.517,-0.330,1.830
10.519,-0.345,1.860
10.522,-0.340,1.875
10.525,-0.330,1.900
10.528,-0.330,1.935
10.531,-0.315,1.970
10.533,-0.295,1.990
10.536,-0.285,2.010
10.539,-0.290,2.020
10.542,-0.295,2.005
10.544,-0.275,2.015
10.547,-0.270,2.035
10.550,-0.245,2.025
10.553,-0.240,2.020
10.556,-0.250,1.985
10.558,-0.250,1.965
10.561,-0.240,1.950
10.564,-0.230,1.945
10.567,-0.200,1.900
10.569,-0.200,1.865
10.572,-0.210,1.810
10.575,-0.215,1.765
10.578,-0.215,1.715
10.581,-0.200,1.675
10.583,-0.185,1.620
10.586,-0.175,1.560
10.589,-0.200,1.475
10.592,-0.210,1.400
10.594,-0.200,1.345
10.597,-0.185,1.280
10.600,-0.170,1.205
10.603,-0.170,1.130
10.606,-0.185,1.035
10.608,-0.195,0.965
10.611,-0.205,0.910
10.614,-0.210,0.840
10.617,-0.205,0.775
10.619,-0.200,0.720
10.622,-0.210,0.640
10.625,-0.225,0.585
10.628,-0.230,0.540
10.631,-0.220,0.505
10.633,-0.215,0.460
10.636,-0.220,0.410
10.639,-0.245,0.355
10.642,-0.255,0.325
10.644,-0.255,0.295
10.647,-0.250,0.255
10.650,-0.255,0.225
10.653,-0.255,0.215
10.656,-0.270,0.170
10.658,-0.290,0.135
10.661,-0.275,0.130
10.664,-0.280,0.130
10.667,-0.270,0.115
10.669,-0.285,0.090
10.672,-0.280,0.080
10.675,-0.295,0.060
10.678,-0.290,0.055
10.681,-0.295,0.070
10.683,-0.285,0.035
10.686,-0.285,0.040
10.689,-0.295,0.030
10.692,-0.305,0.025
10.694,-0.315,0.020
10.697,-0.300,0.035
10.700,-0.300,0.020
10.703,-0.295,0.010
10.706,-0.305,0.000
10.708,-0.325,0.010
10.711,-0.330,0.015
10.714,-0.310,0.035
10.717,-0.305,0.025
10.719,-0.305,0.020
10.722,-0.315,0.010
10.725,-0.340,0.010
10.728,-0.335,0.025
10.731,-0.315,0.025
10.733,-0.320,0.030
10.736,-0.310,0.035
10.739,-0.325,0.020
10.742,-0.330,0.010
10.744,-0.330,0.025
10.747,-0.325,0.030
10.750,-0.305,0.040
10.753,-0.315,0.035
10.756,-0.325,0.025
10.758,-0.340,0.025
10.761,-0.345,0.020
10.764,-0.325,0.025
10.767,-0.310,0.035
10.769,-0.320,0.015
10.772,-0.330,0.015
10.775,-0.335,0.010
10.778,-0.330,0.015
10.781,-0.320,0.010
10.783,-0.325,0.005
10.786,-0.335,0.000
10.789,-0.335,-0.010
10.792,-0.350,-0.020
10.794,-0.345,-0.020
10.797,-0.325,-0.010
10.800,-0.330,-0.020
10.803,-0.325,-0.020
10.806,-0.335,-0.035
10.808,-0.360,-0.045
10.811,-0.360,-0.035
10.814,-0.355,-0.035
10.817,-0.350,-0.040
10.819,-0.345,-0.050
10.822,-0.360,-0.070
10.825,-0.365,-0.070
10.828,-0.365,-0.080
10.831,-0.345,-0.080
10.833,-0.340,-0.085
10.836,-0.350,-0.090
10.839,-0.350,-0.110
10.842,-0.365,-0.110
10.844,-0.370,-0.110
10.847,-0.355,-0.095
10.850,-0.360,-0.110
10.853,-0.365,-0.110
10.856,-0.375,-0.125
10.858,-0.385,-0.125
10.861,-0.390,-0.115
10.864,-0.365,-0.120
10.867,-0.360,-0.120
10.869,-0.370,-0.125
10.872,-0.380,-0.135
10.875,-0.390,-0.135
10.878,-0.370,-0.140
10.881,-0.365,-0.130
10.883,-0.370,-0.135
10.886,-0.360,-0.140
10.889,-0.365,-0.180
10.892,-0.385,-0.160
10.894,-0.375,-0.145
10.897,-0.375,-0.150
10.900,-0.375,-0.150
10.903,-0.380,-0.160
10.906,-0.380,-0.175
10.908,-0.400,-0.170
10.911,-0.375,-0.165
10.914,-0.380,-0.160
10.917,-0.370,-0.170
10.919,-0.385,-0.160
10.922,-0.385,-0.185
10.925,-0.400,-0.190
10.928,-0.390,-0.185
10.931,-0.390,-0.170
10.933,-0.375,-0.165
10.936,-0.370,-0.185
10.939,-0.370,-0.190
10.942,-0.390,-0.185
10.944,-0.375,-0.180
10.947,-0.365,-0.170
10.950,-0.365,-0.185
10.953,-0.375,-0.180
10.956,-0.385,-0.190
10.958,-0.405,-0.190
10.961,-0.395,-0.185
10.964,-0.375,-0.170
10.967,-0.360,-0.180
10.969,-0.355,-0.195
10.972,-0.350,-0.195
10.975,-0.365,-0.200
10.978,-0.350,-0.185
10.981,-0.370,-0.185
10.983,-0.365,-0.180
10.986,-0.365,-0.195
10.989,-0.380,-0.200
10.992,-0.380,-0.195
10.994,-0.375,-0.180
10.997,-0.360,-0.185
11.000,-0.350,-0.180
11.003,-0.350,-0.185
11.006,-0.350,-0.200
11.008,-0.360,-0.210
11.011,-0.350,-0.190
11.014,-0.355,-0.185
11.017,-0.345,-0.190
11.019,-0.350,-0.205
11.022,-0.365,-0.205
11.025,-0.375,-0.205
11.028,-0.370,-0.200
11.031,-0.360,-0.190
11.033,-0.355,-0.185
11.036,-0.345,-0.200
11.039,-0.365,-0.210
11.042,-0.360,-0.215
11.044,-0.360,-0.190
11.047,-0.340,-0.180
11.050,-0.340,-0.190
11.053,-0.345,-0.180
11.056,-0.360,-0.205
11.058,-0.360,-0.200
11.061,-0.350,-0.185
11.064,-0.345,-0.175
11.067,-0.330,-0.180
11.069,-0.320,-0.175
11.072,-0.315,-0.160
11.075,-0.320,-0.145
11.078,-0.305,-0.065
11.081,-0.295,0.085
11.083,-0.270,0.420
11.086,-0.250,0.790
11.089,-0.235,0.925
11.092,-0.175,0.740
11.094,-0.030,0.485
11.097,0.285,0.340
11.100,0.660,0.265
11.103,0.810,0.195
11.106,0.610,0.125
11.108,0.295,0.050
11.111,0.125,-0.020
11.114,0.085,-0.125
11.117,0.115,-0.265
11.119,0.125,-0.425
11.122,0.105,-0.605
11.125,0.090,-0.815
11.128,0.090,-1.045
11.131,0.100,-1.250
11.133,0.095,-1.445
11.136,0.110,-1.585
11.139,0.085,-1.755
11.142,0.060,-1.905
11.144,0.040,-2.085
11.147,0.045,-2.285
11.150,0.045,-2.485
11.153,0.035,-2.645
11.156,0.015,-2.765
11.158,-0.015,-2.855
11.161,-0.045,-2.935
11.164,-0.060,-3.010
11.167,-0.100,-3.085
11.169,-0.160,-3.150
11.172,-0.225,-3.190
11.175,-0.300,-3.225
11.178,-0.360,-3.240
11.181,-0.420,-3.235
11.183,-0.490,-3.245
11.186,-0.580,-3.255
11.189,-0.665,-3.270
11.192,-0.710,-3.265
11.194,-0.695,-3.255
11.197,-0.655,-3.230
11.200,-0.600,-3.210
11.203,-0.560,-3.190
11.206,-0.540,-3.135
11.208,-0.550,-3.045
11.211,-0.550,-2.910
11.214,-0.540,-2.745
11.217,-0.520,-2.565
11.219,-0.515,-2.355
11.222,-0.485,-2.140
11.225,-0.455,-1.885
11.228,-0.405,-1.620
11.231,-0.355,-1.350
11.233,-0.340,-1.090
11.236,-0.350,-0.850
11.239,-0.365,-0.640
11.242,-0.355,-0.405
11.244,-0.340,-0.185
11.247,-0.330,0.010
11.250,-0.315,0.180
11.253,-0.325,0.340
11.256,-0.330,0.480
11.258,-0.335,0.605
11.261,-0.325,0.700
11.264,-0.300,0.770
11.267,-0.275,0.820
11.269,-0.255,0.855
11.272,-0.245,0.875
11.275,-0.240,0.905
11.278,-0.240,0.935
11.281,-0.225,0.965
11.283,-0.220,1.000
11.286,-0.230,1.020
11.289,-0.230,1.040
11.292,-0.240,1.065
11.294,-0.230,1.110
11.297,-0.235,1.140
11.300,-0.220,1.175
11.303,-0.215,1.205
11.306,-0.220,1.235
11.308,-0.245,1.250
11.311,-0.260,1.270
11.314,-0.250,1.320
11.317,-0.255,1.350
11.319,-0.255,1.375
11.322,-0.260,1.385
11.325,-0.275,1.435
11.328,-0.275,1.475
11.331,-0.280,1.505
11.333,-0.265,1.550
11.336,-0.270,1.575
11.339,-0.280,1.605
11.342,-0.290,1.630
11.344,-0.275,1.665
11.347,-0.265,1.710
11.350,-0.250,1.740
11.353,-0.250,1.775
11.356,-0.255,1.795
11.358,-0.270,1.820
11.361,-0.285,1.845
11.364,-0.275,1.890
11.367,-0.260,1.900
11.369,-0.260,1.920
11.372,-0.250,1.925
11.375,-0.245,1.955
11.378,-0.230,1.980
11.381,-0.225,1.985
11.383,-0.205,1.990
11.386,-0.205,1.990
11.389,-0.200,1.970
11.392,-0.205,1.965
11.394,-0.190,1.950
11.397,-0.165,1.945
11.400,-0.140,1.920
11.403,-0.120,1.880
11.406,-0.125,1.830
11.408,-0.130,1.785
11.411,-0.135,1.750
11.414,-0.130,1.695
11.417,-0.130,1.645
11.419,-0.115,1.565
11.422,-0.100,1.490
11.425,-0.090,1.425
11.428,-0.100,1.365
11.431,-0.075,1.305
